topic,lang,layer,target,verb,predicate,role,context,frame_type
2,jp,svo,教会,くわえ,くわえ 指,agent,"女を人間扱いせず、男と同等に聖職につかせないから、こういう当然の末路を辿るんだよ。

神に召されて教会を率いるはずだった女性たちを「女だから」という理由だけで不浄で価値がないと決めつけ、聖職から締め出す。その結果、信徒を増やし神の教えを広めるどころか、潰れる必要のない教会が次々と閉鎖に追い込まれるの",sexual_abuse_frame
2,jp,window,教会,支配,支配,unknown,"せないから、こういう当然の末路を辿るんだよ。

神に召されて教会を率いるはずだった女性たちを「女だから」という理由だけで不浄で価値がないと決めつけ、聖職から締め出す。その結果、信徒を増やし神の教えを広めるどころか、潰れる必要のない教会が次々と閉鎖に追い込まれるのをただ指をくわえて見てるだけ。これ以上",cognitive_manipulation
0,jp,svo,統一教会,起こし,起こし,agent,>>633 このスレで必死に「共産党ガー」って狂ったみたいに連投してるキチガイが ネトウヨだってこと 統一教会は勝共連合だって事実もわからないほどに精神分裂病起こしてる,other
2,jp,svo,教会,言い訳,言い訳,agent,"教会が「主の呼び声」とか言い訳して、いつまでも女性を聖職につかせない限り、家父長制っていう時代遅れのジェンダー思想のせいで教会全体が歪んだままだ。これは男とか女とか関係なく、信徒全員にとって害悪でしかない。

聖職者のなり手不足は、女の問題でも男の問題でもない。問題なのは、とっくに終わってる家父長制",moral_accusation
2,jp,svo,神父,問わ,問わ 女,agent,"教会が「主の呼び声」とか言い訳して、いつまでも女性を聖職につかせない限り、家父長制っていう時代遅れのジェンダー思想のせいで教会全体が歪んだままだ。これは男とか女とか関係なく、信徒全員にとって害悪でしかない。

聖職者のなり手不足は、女の問題でも男の問題でもない。問題なのは、とっくに終わってる家父長制",moral_accusation
2,jp,window,教会,害悪,害悪,unknown,"教会が「主の呼び声」とか言い訳して、いつまでも女性を聖職につかせない限り、家父長制っていう時代遅れのジェンダー思想のせいで教会全体が歪んだままだ。これは男とか女とか関係なく、信徒全員にとって害悪でしかない。

聖職者のなり手不足は、女の問題でも男の問題でもない。問題なのは、とっくに終わってる家父長制",moral_accusation
0,jp,svo,統一教会,狙っ,狙っ,patient,統一教会の力を増して被害者を増やすために尽力した広告塔は当然に統一教会と同一視される だから広告塔が狙われたことは統一教会を狙ったことと同じ 広告塔の役割を深堀すると広告塔になる芸人が困るし芸人を使いその広告を流して広告料を取るマスゴミも知らんふりをするがな,other
31,jp,svo,ユダヤ国際金融資本,阻止,阻止 それ,agent,>>644 サタンとは、ユダヤ共産主義のこと ユダヤ国際金融資本が、ルシファー悪魔主義で世界統一狙ってる それを阻止するのが統一教会 だから、中国共産党は、中国でキリスト教、お寺、など全ての神の宗教を破壊してる訳 ユダヤ人が中国共産党を作ったから,other
31,jp,svo,中国共産党,破壊,破壊 宗教,patient,>>644 サタンとは、ユダヤ共産主義のこと ユダヤ国際金融資本が、ルシファー悪魔主義で世界統一狙ってる それを阻止するのが統一教会 だから、中国共産党は、中国でキリスト教、お寺、など全ての神の宗教を破壊してる訳 ユダヤ人が中国共産党を作ったから,dehumanization
31,jp,svo,中国共産党,作っ,作っ,agent,>>644 サタンとは、ユダヤ共産主義のこと ユダヤ国際金融資本が、ルシファー悪魔主義で世界統一狙ってる それを阻止するのが統一教会 だから、中国共産党は、中国でキリスト教、お寺、など全ての神の宗教を破壊してる訳 ユダヤ人が中国共産党を作ったから,other
31,jp,svo,ユダヤ人,作っ,作っ 党,agent,>>644 サタンとは、ユダヤ共産主義のこと ユダヤ国際金融資本が、ルシファー悪魔主義で世界統一狙ってる それを阻止するのが統一教会 だから、中国共産党は、中国でキリスト教、お寺、など全ての神の宗教を破壊してる訳 ユダヤ人が中国共産党を作ったから,political_interference
15,jp,svo,カトリック,自称,自称,patient,>100 いや、あなたがカトリックを自称しているということに驚いた。 >>3 -5のローマ教皇のような姿勢と、あまりにも違い過ぎる 宣教が目的だというならば「口の利き方」「礼儀」「他人からどのように見られるのか」といった部分にも気をつかっていただかないと困りますよ カトリックは当然として、キリスト教,cognitive_manipulation
15,jp,svo,カトリック,残さ,残さ 書き込み,agent,>100 いや、あなたがカトリックを自称しているということに驚いた。 >>3 -5のローマ教皇のような姿勢と、あまりにも違い過ぎる 宣教が目的だというならば「口の利き方」「礼儀」「他人からどのように見られるのか」といった部分にも気をつかっていただかないと困りますよ カトリックは当然として、キリスト教,other
3,jp,svo,教会,失い,失い 金,agent,"「同性愛は性的虐待の原因じゃない、専門家も研究もそう言ってる？当たり前だろ、そんなこと。

論点はそこじゃない。問題は、性的虐待者どもがカトリック司祭職を格好の温床にしてきたという事実だ。奴らは特に、十代の少年への性的嗜好（少年愛）を剥き出しにして行動し、そのせいで教会は莫大な金を失い、権威は完全に",economic_exploitation
3,jp,window,教会,性的虐待,性的虐待,unknown,"少年への性的嗜好（少年愛）を剥き出しにして行動し、そのせいで教会は莫大な金を失い、権威は完全に地に堕ちた。

神学校は、あの邪悪な時代の再来を絶対に防がなきゃならん。マーティンとかいう奴のメッセージは、はっきり言って害悪でしかない。神学校にあんな男は不要。徹底的に関わらせるべきじゃない。",sexual_abuse_frame
3,jp,window,教会,害悪,害悪,unknown,"少年への性的嗜好（少年愛）を剥き出しにして行動し、そのせいで教会は莫大な金を失い、権威は完全に地に堕ちた。

神学校は、あの邪悪な時代の再来を絶対に防がなきゃならん。マーティンとかいう奴のメッセージは、はっきり言って害悪でしかない。神学校にあんな男は不要。徹底的に関わらせるべきじゃない。",moral_accusation
0,jp,svo,自民党,追い,追い 敵,patient,あれだけ皆様のご意見拝聴いいながら・・・ 潰して解党がお似合いです(怒) 裏ガネ犯罪者を大臣に？ 萩生田も？！ これじゃ石破と変わらない！(驚) //newsdig.tbs.co.jp/articles/-/2210339 「特に人事に影響はございません」自民党･高市新総裁が“裏金議員”も登用の意向,dehumanization
