annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
3944,1,0.4382482469081878,0,2026-02-18T04:15:23.957786Z,0,21302,1.922,1/5,uncertain_or_low_confidence,2013年4月21日　第１回FINDAS研究会「言語／文学からみる現代南アジア」＜終了しました＞ | 東京外国語大学拠点 南アジア研究センター / FINDAS 前の記事 « 2013年2月17日　第4回FINDAS研究会「キリスト教とインド―排除と受容の論理」のお知らせ＜終了しました＞ 次の記事 » 2013年5月12日　第1回FINDAS 若手研究者セミナー「現代インド、＜性＞の現在―制度、主体化、実践」,2026-02-18T04:15:23.957814Z,train
4511,1,0.4720792869726817,1,2026-02-19T01:56:45.310102Z,1,21304,15.831,2/4,uncertain_or_low_confidence,イスラムの怒りの通販 2018/03/27 11:07 ・3/26 読了．うすうすそうじゃないかなと思ってたんだけど、キリスト教徒や欧米人はムスリムをわざと怒らせて反発したら危険なレッテルを貼ろうという意図があるんじゃないか．これを読んでますますその可能性が高いのではと思った．人種的にもムスリムを卑下したい、ちょうどアジア蔑視と同じ感情かもしれないね．自分達より優れた面があるというのが気に食わない、コンプレックスの裏返しだね．,2026-02-19T01:56:45.310125Z,train
4582,1,0.5617858072121938,0,2026-02-19T03:11:04.834802Z,0,21305,1.291,1/5,uncertain_or_low_confidence,伝統(でんとう)とは - コトバンク 伝統（読み）でんとう（英語表記）tradition 翻訳｜tradition ラテン[Latin] 県指定の伝統工芸品 野鍛冶刃物 伝統の関連情報 （食紀行）島民救った赤い「宝」次世代へ　ソテツ＠鹿児島県・奄美大島(2018-5-26) 佐藤琢磨、最終走行６番手(2018-5-26) 強固な「企業戦士信仰」は捨てて(2018-5-26) 若手芸能人5人が“裸の部族”密着(2018-5-26),2026-02-19T03:11:04.834817Z,train
1487,1,0.62869992852211,0,2026-02-10T14:27:35.426967Z,0,21306,4.04,1/5,uncertain_or_low_confidence,栄の寺・神社・教会(北足立郡伊奈町) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 埼玉県　 埼玉県の寺・神社・教会　 北足立郡伊奈町　 北足立郡伊奈町の寺・神社・教会　 栄　 栄のレジャー　 栄の寺・神社・教会 栄の寺・神社・教会(北足立郡伊奈町)を0件掲載。栄の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-10T14:27:35.426992Z,train
4968,1,0.5712768534819285,0,2026-02-23T14:17:06.499737Z,0,21307,1.846,0/6,uncertain_or_low_confidence,2018年8月29日祈祷会（第二コリント2章、コリント教会に対する憂いと喜び） - 日本バプテスト連盟　篠崎キリスト教会 2018年8月29日祈祷会（第二コリント2章、コリント教会に対する憂いと喜び） - 日本バプテスト連盟　篠崎キリスト教会,2026-02-23T14:17:06.499755Z,train
3054,1,0.3958125909169515,1,2026-02-15T04:03:59.435169Z,0,21308,3.586,1/5,uncertain_or_low_confidence,2010年～2012年　お父様は、ご夫婦が、完成・一体化し、〝天地人真の父母定着完了〟を成し遂げたことを、公式的に何度も何度も宣布されています。 にもかかわらず、UCI側の人たちが日本で集会を行って積極的に広めている金鍾奭著『統一教会の分裂』では、〝天一国のない基元節を迎えた〟という主張をしています。 https://trueparents.jp/?page_id=3140,2026-02-15T04:03:59.435190Z,train
1970,1,0.4138864874839782,1,2026-02-12T05:45:13.068541Z,1,21310,5.877,3/3,uncertain_or_low_confidence,>>701 母親が騙されている組織の後ろ盾でありトップレベルの重要人物だった 直接的にどうこう言うなら騙された母親、騙した信者、その地方組織、...てなる 俺が言ってるのはヤクザの親分の責任理論 ホント統一教会信者のネトウヨって気違いだよな,2026-02-12T05:45:13.068567Z,train
4586,1,0.3739250202973683,0,2026-02-19T03:11:13.964961Z,0,21314,2.698,3/3,uncertain_or_low_confidence,韓国の月明洞とは | 摂理ナビ 世界一大きな自然の教会 近年注目の台湾摂理前の記事 社会貢献次の記事 全ての為に祈り行動する 面白くて熱くて大胆な人々 普段何してるの？教会ってどう？,2026-02-19T03:11:13.964970Z,train
1951,1,0.4509519537289937,0,2026-02-12T05:43:43.805269Z,0,21316,2.52,2/4,uncertain_or_low_confidence,「善行の日々」　山形 浩之（釧路キリスト福音館）D-TV | アガペーTV（アガペーインターネット放送局） 投稿日: 2017年1月11日 2017年6月14日 投稿者: admin 「善行の日々」　山形 浩之（釧路キリスト福音館）D-TV 新約聖書：マルコの福音書　3：1～6 過去の投稿前 「恐れに打ち勝つ」　L.i.C. 次の投稿次 「経済的に豊かになる秘訣」　L.i.C.,2026-02-12T05:43:43.805284Z,train
4800,1,0.6045627991358439,0,2026-02-19T12:59:22.389547Z,0,21320,2.203,2/4,uncertain_or_low_confidence,アルブレヒト1世 (神聖ローマ皇帝)とは - goo Wikipedia (ウィキペディア) アルブレヒト1世_(神聖ローマ皇帝) ルドルフ1世存命中[編集] ローマ王即位[編集] 勢力の拡張[編集] BNF: cb16296186g (データ) スイス出身の人物 1255年生 1308年没 「アルブレヒト1世_(神聖ローマ皇帝)」のＱ＆Ａ,2026-02-19T12:59:22.389571Z,train
2754,1,0.6281043887138367,0,2026-02-14T10:41:25.830128Z,0,21322,35.854,2/4,uncertain_or_low_confidence,日本キリスト教団　行人坂教会: 幽径耽読 Book Illuminationその９ << ８月第２主日礼拝 | TOP | 不公平な人生【サムエル記上　26:6〜11　ルカ16:19〜31】 >>,2026-02-14T10:41:25.830142Z,train
2087,1,0.468559871117274,0,2026-02-12T14:03:30.197185Z,0,21323,2.222,3/3,uncertain_or_low_confidence,沖縄県第1区とは - goo Wikipedia (ウィキペディア) 区域の変遷[編集] 7001319000000000000♠31.9% 沖縄社会大衆党推薦 ○ 7001335000000000000♠33.5% 沖縄社会大衆党推薦 ○ 沖縄県の選挙区 「沖縄県第1区」のＱ＆Ａ 又吉イエスは当選しますか? 教えて下さい。 東京都内で紳士物の「かりゆしウエア」を沢山取… レンタル工房ってどういう人が使うのかな。,2026-02-12T14:03:30.197203Z,train
933,1,0.6214123368263245,0,2026-02-03T00:45:30.176376Z,0,21324,3.754,1/5,uncertain_or_low_confidence,リューリク王朝【リューリク朝】【リューリク家】【リューリック王朝】【ルーリック王朝】【リューリコヴィチ】【ルーリキッド】【ルーリキッズ】 – キリスト教 高位聖職者のニュース タグ: リューリク王朝【リューリク朝】【リューリク家】【リューリック王朝】【ルーリック王朝】【リューリコヴィチ】【ルーリキッド】【ルーリキッズ】,2026-02-03T00:45:30.176393Z,train
4726,1,0.6110885639985403,0,2026-02-19T08:29:57.641889Z,0,21326,1.604,1/5,uncertain_or_low_confidence,"教会アパレル , 子供合唱ローブ , - Shanghai Darry Home Textile Co., Ltd. - //japanese.alibaba.com 子供合唱ローブ 子供光沢のある polyter 教会合唱ローブ年齢 6 に 15 工場出荷時の価格/合唱ローブ 光沢のある合唱ローブ/合唱のためのホットスタイル 子供の教会ローブ光沢のある紫色の 白子供寛大なバックとサイドプリーツ教会合唱ローブ",2026-02-19T08:29:57.641901Z,val
1646,1,0.4459640880425771,0,2026-02-10T14:53:48.280700Z,0,21327,5.899,1/5,uncertain_or_low_confidence,中村隆市ブログ　「風の便り」 - 「いのち を犠牲にする発電はやめよう」全日本仏教会会長,2026-02-10T14:53:48.280717Z,train
1497,1,0.5773609578609467,0,2026-02-10T14:28:18.016820Z,0,21329,9.102,1/5,uncertain_or_low_confidence,シナベニア切文字 Pパック式　PSB25-V | ホームセンター通販はDCMホールディングス シナベニア切文字 Pパック式 PSB25-V サイズ/仕様：文字:V ■商品番号：216154 ●サイズ：天地25mm×3mm。●文字内容：V(ローマ字)。●抜き文字・接着テープなし【材質】。●シナベニア。,2026-02-10T14:28:18.016836Z,train
3689,1,0.5760087867577871,0,2026-02-17T13:19:51.543078Z,0,21330,3.594,0/6,uncertain_or_low_confidence,月岡の寺・神社・教会(石岡市) - 寺・神社・教会の検索なら30min. 月岡の寺・神社・教会 トップ　 全国の寺・神社・教会　 茨城県　 茨城県の寺・神社・教会　 石岡市　 石岡市の寺・神社・教会　 月岡　 月岡のレジャー　 月岡の寺・神社・教会 月岡の寺・神社・教会(石岡市)を0件掲載。月岡の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-17T13:19:51.543105Z,train
4643,1,0.5456579327583313,0,2026-02-19T03:19:09.397697Z,0,21331,2.088,0/6,uncertain_or_low_confidence,古代ローマ デナリウス銀貨 紀元前134年【NGC MS】 – アンティークコインギャラリア 古代ローマ デナリウス銀貨 紀元前134年【NGC MS】 古代ローマ帝国 デナリウス銀貨 紀元前134年【NGC MS】 グレード：NGC　Ch. AU✭（NGC選定 準未使用品） NGC 鑑定番号: 3990749003 カタログ :Cr. 245/1; RSC Marcia 8. 重量：3.94 gm 裏面：2頭の馬を駆る勝利の神,2026-02-19T03:19:09.397723Z,val
4921,1,0.4425787130991618,0,2026-02-22T15:25:04.206875Z,0,21332,752.818,2/4,uncertain_or_low_confidence,「汚れ」関連の会社・ショップ 【エブリタウン】 「汚れ」関連の会社・ショップ 宗教法人汚れなきマリアのクラレチアン宣教修道女会 弥生駅(水島臨海鉄道) 岡山県倉敷市北畝2丁目17−37 聖マリアの汚れなき御心のフランシスコ姉妹会 沖縄県島尻郡与那原町字上与那原323-1,2026-02-22T15:25:04.206887Z,val
3769,1,0.4177643656730652,0,2026-02-18T03:33:50.380381Z,0,21333,2.839,1/5,uncertain_or_low_confidence,昔デュトワOSMを生で聴いたが、その時はロシアプロだった あの透明なサウンドでローマの噴水とか聴いてみたかった,2026-02-18T03:33:50.380405Z,train
1647,1,0.5319702128569285,0,2026-02-10T14:53:50.302268Z,0,21334,1.819,1/5,uncertain_or_low_confidence,上厚内駅の寺・神社・教会(JR根室本線(新得～釧路)) - 寺・神社・教会の検索なら30min. 上厚内駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR根室本線(新得～釧路)　 JR根室本線(新得～釧路)の寺・神社・教会　 上厚内駅　 上厚内駅のレジャー　 上厚内駅の寺・神社・教会 上厚内駅の寺・神社・教会(JR根室本線(新得～釧路))を0件掲載。上厚内駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-10T14:53:50.302285Z,train
4769,1,0.4739378889401753,0,2026-02-19T12:37:44.516901Z,0,21335,1.758,1/5,uncertain_or_low_confidence,パリの断章　---　Mémentos à Paris: 静かに坂を上り、古代ローマと1世紀前のニースの地震を想う Publié par paul_ailleurs à 19:50,2026-02-19T12:37:44.516917Z,train
4882,1,0.6279262403647105,0,2026-02-22T13:55:22.592207Z,0,21340,1.65,1/5,uncertain_or_low_confidence,朗読　主イエス・キリストの再臨の御言葉 「神の働き、神の性質、そして神自身 ２」 その２　パート２ | 神の国降臨の福音 キリストが発せられた言葉 708,2026-02-22T13:55:22.592229Z,train
1316,1,0.4307472805182139,0,2026-02-05T14:43:07.108633Z,0,21342,13.999,2/4,uncertain_or_low_confidence,たしかに関東以外のタローマンファンに劇場クオリティの画質で明日の神話流せたのは大きいなぁ 関東のタローマンファンは渋谷まで見に行ってほしい,2026-02-05T14:43:07.108651Z,train
1564,1,0.444887230793635,0,2026-02-10T14:42:01.807133Z,0,21343,21.276,1/5,uncertain_or_low_confidence,日ごろ信仰心なんてありませんから（失礼）、戒名と聞いても「亡くなったあとにつけられる名前」くらいにしか思っていなかった私。 父が亡くなって最初に驚いたお金のことが、「戒名料」でした。 人が亡くなると、葬式代だけではなく、「お布施... あー にコメントする コメントをキャンセル,2026-02-10T14:42:01.807150Z,train
4523,1,0.6094819704691569,0,2026-02-19T02:51:30.267588Z,0,21344,2.647,2/4,uncertain_or_low_confidence,2015.03.23 【ブラッドボーン】対人すげぇ楽しそうだな【Blood... 2015.04.07 【ブラッドボーン】聖剣強いって言われてるけど、聖剣が... 2015.03.30 【ブラッドボーン】ボスにはロックしてステップ？ロック... 2015.04.07 【ブラッドボーン】キャラメイクでアンデルセン神父作っ... 2015.03.25 【ブラッドボーン】公式ニコニコ生放送・発売カウントダ...,2026-02-19T02:51:30.267616Z,val
