doc_id,topic,lang,text_preview,bias_harm,bias_fairness,bias_loyalty,bias_authority,bias_sanctity,bias_realistic_threat,bias_symbolic_threat
2117,45,en,"So tragic!  A wonderful, Christian man will be missed.  My heart goes out to his",-0.122943,-0.113507,-0.055878,-0.105875,-0.090008,0.037795,-0.006943
2118,1,en,The pro-life cause will emerge bruised and battered....  I still gag at the memo,-0.091638,-0.075981,-0.043546,-0.096851,-0.108534,0.003202,-0.025059
2119,6,en,"For those of you who haven't read Kieran's book (""Potiphar's Wife"") can I sugges",-0.059709,-0.040528,-0.061637,-0.05693,-0.065972,-0.028122,-0.031886
2120,12,en,"cont'd 

The fact is, however --- now that I've addressed the literally shamel",-0.099435,-0.079663,-0.060255,-0.107643,-0.104073,0.043641,0.013887
2121,10,en,"There is nothing ""sarcastic"" about pointing out what is in scripture and what is",-0.058056,-0.042546,-0.035225,-0.071271,-0.040846,0.062376,-0.004896
2122,2,en,"Who is we?
And what's the logic here?  Celibate state is a discipline..it's goo",-0.0537,-0.05141,-0.032422,-0.047225,-0.053884,0.043328,-0.001324
2123,19,en,Jesus wants us to deal with Him in and through the natural realities that God al,-0.043051,-0.033413,-0.029213,-0.069455,-0.032748,0.038157,0.004985
2124,3,en,I'm afraid I put down Farley's book after the second chapter. Too much theory an,-0.08234,-0.072435,-0.063112,-0.095851,-0.089709,0.03485,0.001814
2125,1,en,WARNING: IF MY PEOPLE WHO ARE CALLED BY MY NAME WILL HUMBLE THEMSELVES AND PRAY ,-0.061883,-0.046207,-0.042139,-0.082126,-0.065856,0.010727,-0.039495
2126,5,en,"Also, Jamie writes that the security ""had gotten bored of watching us watch the ",-0.061837,-0.072854,-0.040214,-0.078537,-0.054349,0.054347,-0.004493
2127,3,en,"We ought to stick with our Creator's definition of healthy sexuality, namely tha",-0.07445,-0.064399,0.010722,-0.046377,-0.085996,0.129654,0.068576
2128,32,en,"Pope Francis may have regarded Dorothy Day as an “ideological Christians,” a “ro",-0.038967,-0.033996,-0.017628,-0.070746,-0.025272,-0.00437,0.023866
2129,18,en,PS: I left the Catholic Church 53 years ago. I'm a Unitarian now. I am not getti,-0.081269,-0.077383,-0.083371,-0.092541,-0.075418,0.003599,-0.02588
2130,17,en,"Again, I am taken aback by your accusations.  I think when you are making accusa",-0.123551,-0.111908,-0.085411,-0.110847,-0.107091,-0.017895,-0.058601
2131,1,en,"Agreed, when will the American people STOP BEING THE FOCUS OF REPUBLICAN ATTACKS",-0.073711,-0.061997,-0.056181,-0.06922,-0.073991,-0.009329,-0.027688
2132,1,en,"Great post! Thanks for what you wrote, Carolyn. 
Sadly, many of the commentator",-0.039428,-0.045665,-0.04418,-0.068322,-0.050507,0.004815,-0.035835
2133,1,en,Thompson and his fundamentalist bible bangers demand obedience to a god to fix e,-0.086506,-0.071855,-0.082646,-0.100211,-0.067655,-9.9e-05,-0.048707
2134,9,en,Since you deny Jesus Christ is the union of divine and human natures in a single,-0.097558,-0.077038,-0.053803,-0.117228,-0.068238,0.060496,0.015216
2135,27,en,Religious beliefs shouldn't allow shelters to refuse transgender people.  #Wedne,-0.0592,-0.062648,-0.050167,-0.107195,-0.042927,0.044234,-0.001346
2136,17,en,What an ugly thing to say.  You are the most ruthless of all when in comes to sl,-0.131511,-0.116109,-0.125905,-0.161693,-0.117666,0.037918,-0.050443
2137,18,en,"So far this morning, we have an article about an obscure Vatican dicastery and a",-0.085794,-0.095888,-0.079398,-0.100895,-0.085466,-0.015596,0.014223
2138,8,en,"Abortion? Even sheep, don't do that. [ Footnote 22 ] Early philosophers believed",-0.073276,-0.049221,-0.021081,-0.053962,-0.089258,0.056325,-0.019959
2139,1,en,"Folks, one of 2 things will happen if Jesus tarries,  peaceful secession, or an ",-0.085247,-0.06714,-0.070203,-0.090961,-0.062707,0.014144,0.002891
2140,2,en,"""They concluded"" -who is this ""they""?  And, ""they"" have been making ""discoveries",-0.091746,-0.057869,-0.045644,-0.069418,-0.068487,0.016735,-0.003986
2141,5,en,What other points of doctrine should change?  Should belief that Christ was actu,-0.086743,-0.056772,-0.040079,-0.071224,-0.055912,0.031328,-0.006068
2142,21,en,"I think there is nothing more stifling, insular, and cloistered than an Adventis",-0.059517,-0.059667,-0.026163,-0.069115,-0.053487,-0.003517,0.002054
2143,2,en,"""We can't go into this question blindly,"" he said. ""There needs to be a responsi",-0.0738,-0.059669,-0.030547,-0.069699,-0.066341,0.033808,0.005311
2144,10,en,"I prefer to have my bible read to me by the Priest, and then explained by him.  ",-0.071344,-0.072738,-0.048163,-0.070057,-0.047726,0.039777,-0.016171
2145,5,en,"No. They've retained the correct sacramental rubrics and intent, and also Aposto",-0.087216,-0.067583,-0.064427,-0.081604,-0.059027,0.044754,-0.004614
2146,36,en,Let us not forget the influence of $ - such as that of the Koch donor network wh,-0.077501,-0.081645,-0.045156,-0.071191,-0.079887,-0.025695,-0.011651
2147,5,en,Personally I feel sad that Lutherans and Anglicans/Episcopalians are excluded fr,-0.06311,-0.057919,-0.031102,-0.076595,-0.046208,0.016343,0.033768
2148,13,en,"If it really is a Catholic university, it darn well should be!",-0.033804,0.002027,0.023928,-0.001523,-0.006604,0.089821,0.073789
2149,19,en,Is that all Christianity is about---morality and formulaic doctrines?  Apparentl,-0.048161,-0.022184,-0.030285,-0.057394,-0.035116,0.024522,0.007012
2150,32,en,Their censures raise issues about whether they were reputable Catholic scholars.,-0.092171,-0.060981,-0.084211,-0.121687,-0.06196,0.033964,-0.025127
2151,6,en,"I guess the bishop's ideas about what brings ""scandal"" are not shared by the maj",-0.068558,-0.082978,-0.069081,-0.103177,-0.080002,-0.002713,-0.034928
2152,2,en,Pope Francis has been pretty awful on women.  It is clear he has the same old fa,-0.078998,-0.07827,-0.037364,-0.071465,-0.076062,0.002899,-0.019317
2153,2,en,Use your noggin they're' all men behind the collar... I'm sure you've been a Cat,-0.041264,-0.057907,-0.042181,-0.036663,-0.029656,0.024162,-0.033525
2154,13,en,I'm not exactly sure what Ontario is arguing in its intervention. But if it's in,-0.059866,-0.045715,-0.040921,-0.073043,-0.049437,-0.023514,-0.035277
2155,1,en,"Why would the smiling, lying, Christian crusader Mike Pence need a lawyer for...",-0.04553,-0.043793,-0.04665,-0.059343,-0.046081,0.040788,-0.065158
2156,33,en,Wall Street deregulation allowed all of the major drug companies to be bought by,-0.071243,-0.076831,-0.059897,-0.082271,-0.100815,-0.01687,-0.0126
2157,16,en,"This new Canada is getting sick and disgusting.

What's next, assisted murder ",-0.084835,-0.05898,-0.047562,-0.083871,-0.100493,0.017056,-0.024539
2158,8,en,[URL-selective\_abortion](URL-selective_abortion) ​ no this is a common problem ,-0.089799,-0.074184,-0.061917,-0.099389,-0.107927,-0.001314,-0.050319
2159,29,en,"We are all, individually and collectively, the Body of Christ.",-0.048133,-0.006609,0.067079,0.0039,-0.013403,0.077036,0.133948
2160,3,en,You weren't dismissed because of your same sex attraction. As the spokesman for ,-0.069247,-0.064853,-0.048316,-0.086793,-0.057592,0.038509,-0.022398
2161,6,en,"Motto of the Catholic Church hierarchy = Deny, deny and then cover it up!!  Any ",-0.102799,-0.084827,-0.081908,-0.105353,-0.098325,0.006149,-0.030839
2162,5,en,"Glad to hear that about those priests and the Eucharist.

The Lord's sacred fo",-0.062995,-0.071309,-0.03596,-0.064328,-0.051589,0.057026,0.031682
2163,7,en,"Re what Jesus knew, and what he may have thought about himself, as questions inv",-0.065851,-0.05547,-0.074579,-0.080566,-0.045743,0.059032,-0.014787
2164,3,en,"Exactly, virtuous living is its own reward.  Sin is certainly dehumanizing, but ",-0.069246,-0.05018,-0.024927,-0.077824,-0.069276,0.042103,0.000225
2165,29,en,Christ would have us all pay obeisance to the 'wisdom' of John Hobson.,-0.026668,0.004488,0.035504,-0.004352,0.012629,0.047864,0.016473
2166,3,en,"That's a distinction without a difference, given that the Church's sex abuse sca",-0.100115,-0.084204,-0.072122,-0.084585,-0.075514,0.043875,-0.038043
2167,17,en,"Sigh...again resorting to multiple attempts to post a comment deemed, correctly ",-0.135374,-0.102533,-0.088326,-0.125044,-0.118578,-0.005113,-0.032178
2168,1,en,Interesting article - that speaks to many truths. Over 40% of Republicans have m,-0.074737,-0.070336,-0.085456,-0.085558,-0.085507,0.01346,-0.046547
2169,9,en,"A headline not written:

""At Calvary, Jesus blasts the power of the Sanhedrin ",-0.126921,-0.087839,-0.072215,-0.119272,-0.067517,0.017959,0.016607
2170,1,en,"That is just the sort of comment from you that I would expect.
Your animosity t",-0.044196,-0.052621,-0.054675,-0.065471,-0.043858,0.001923,-0.037067
2171,5,en,I work both professionally and in my parish as a volunteer with children who hav,-0.061354,-0.042159,-0.007128,-0.082699,-0.064059,0.050917,0.027483
2172,1,en,Anybody that says Trump's remarks were not racist and anybody that thinks Trump ,-0.083597,-0.082433,-0.060683,-0.094617,-0.082815,0.001242,-0.027563
2173,2,en,I have little compassion for this man who laments his not being able to continue,-0.071684,-0.068579,-0.054017,-0.088849,-0.071371,0.022652,-0.014894
2174,3,en,"Gays, trans people, uppity women and blacks who do not fit the historical mold o",-0.06675,-0.067961,-0.053264,-0.089888,-0.042349,0.03114,0.004927
2175,13,en,"Thus implicitly endorsing the poster's position that ""there are essentially two ",-0.103458,-0.099789,-0.046621,-0.087469,-0.102431,0.017631,0.008775
2176,7,en,"You are telling me nothing I do not know, Am I supposed to be shocked that peopl",-0.097718,-0.103444,-0.093231,-0.12493,-0.078607,0.022413,-0.055734
2177,6,en,From my first experience with the people in the Survivors Network of those Abuse,-0.072485,-0.079291,-0.07197,-0.073445,-0.061119,0.060451,-0.000334
2178,10,en,"Right on Gaw! And, incidentally the many batting around ""gospel, gospel, gospel""",-0.076034,-0.070543,-0.05011,-0.091115,-0.053901,0.014147,-0.022535
2179,39,en,"How many new ways will christofascists come up with to say ""kill all the gay ppl",-0.103936,-0.066935,-0.067262,-0.10312,-0.092604,-0.007556,-0.030891
2180,21,en,"Sad places, indeed, compared with St. Monica's in LA with 7,000 a weekend, all a",-0.082625,-0.055809,-0.017662,-0.071935,-0.058969,0.017247,0.011102
2181,1,en,"Biggest Lie: ""Trump as a champion of Catholic values"". Trump is the antithesis o",-0.076914,-0.083999,-0.07102,-0.103046,-0.076378,0.013836,-0.034509
2182,1,en,While Garrett and the Christian Coalition in Hawaii might be giddy because of Tr,-0.066019,-0.066878,-0.020756,-0.074552,-0.056125,-0.000456,0.020328
2183,6,en,"Oh my, my, I feel great reading a letter of Marie Collins responds to Cardinal M",-0.093595,-0.094348,-0.09406,-0.126147,-0.093287,0.003476,-0.016438
2184,7,en,"You are wrong - Nowhere is a Christian told in the Bible to that we need to ""pro",-0.088898,-0.08049,-0.079472,-0.111382,-0.072132,0.021517,-0.071778
2185,19,en,"When you pray the ""Our Father"", you are asking Him to forgive you your sins in t",-0.07444,-0.044624,-0.048335,-0.092707,-0.057714,0.048556,-0.001345
2186,13,en,"Now they do it by drawing district lines.  When forced busing stopped, so did de",-0.091641,-0.097617,-0.072172,-0.098823,-0.10443,0.005719,0.011513
2187,13,en,I'm a Christian and wouldn't accept that at a public school.  You have Sunday sc,-0.088155,-0.071202,-0.055177,-0.095799,-0.081349,-0.018799,-0.025192
2188,10,en,"As a point of information on your quotation, the same thing is written in Deuter",-0.085047,-0.049478,-0.054561,-0.080106,-0.056524,0.017883,-0.00158
2189,2,en,"Regarding; ""What is wrong with vacuuming and cleaning if done in love and servic",-0.051874,-0.057126,-0.01681,-0.0676,-0.085336,0.026112,-0.011848
2190,8,en,"Sadly, children have been sexualized all through human history. It was even a pr",-0.086523,-0.070265,-0.03408,-0.055157,-0.097609,-0.01298,-0.029451
2191,1,en,"Far right wing conservatives are the enemy.  Tell me, when did a moderate or con",-0.101035,-0.082804,-0.057323,-0.085985,-0.102823,-0.001834,-0.013106
2192,7,en,This letter is full of hogwash. Galileo wasn't under house arrest because he wen,-0.051116,-0.04698,-0.035775,-0.069528,-0.06053,0.022045,-0.023388
2193,5,en,"The church proclaim ""come out of Babylon"". Why the church should follow what non",-0.05245,-0.052197,-0.056034,-0.081685,-0.039472,0.022884,-0.025575
2194,0,jp,ここの奴ら、統一教会がどんなガチの狂信的カルトか本気で知らないわけ？ いや、知ってて無視してんだろ。そのくせ千年前の十字軍がどうとか言ってキリスト教叩く。そっち,0.074964,0.097456,0.022098,0.029149,0.098398,-0.007371,-0.078543
2195,10,jp,"そもそも福音書を読んだ人間が二人いて、同じ結論に達したなんて話、聞いたことねーんだよ。

つーか、書いてる当人たちの間ですら解釈がバラバラなんだから、話にな",0.063405,0.087151,0.002457,0.02074,0.081873,-0.017441,-0.070463
2196,0,jp,韓国発は、人も宗教も何にせよ、日本に害為す事しかない。 統一教会の信仰し、献金すれば家族が救われ、幸せになる、しかし、なってないどころか、家族は生き地獄に堕ちた,0.087683,0.096029,0.012234,0.01807,0.083872,-0.033977,-0.077842
2197,0,jp,で、安倍さんが旧統一教会の機関誌の表紙になったのは本人公認だったの？,0.087501,0.09977,0.042213,0.064874,0.101646,-0.028249,-0.026622
2198,0,jp,>>25 韓国の宗教団体だろ 統一教会なんてどうでもいいよ,0.043073,0.038204,0.032432,0.022444,0.050973,0.013188,-0.005885
2199,0,jp,安倍の家系は信仰宗教を地盤にのし上がったから想像に難くないけどな,0.100124,0.116664,0.059021,0.078384,0.120036,-0.021606,-0.032955
2200,8,jp,カトリックの名門、上智みたいなミッション系大学に入っといて、教会が避妊を認めてないことすら知らないってマジ？福利厚生にピルがないとかで本気で驚いてるらしいけど、,0.085004,0.084367,0.035637,0.037486,0.068985,0.009633,-0.036849
2201,36,jp,「保守派クリスチャン」って、もはやただの矛盾語だろ。やってることは信者からの搾取と弱者叩き、お仲間びいきだけ。それでよく「汝の隣人を愛せよ」とか言えるよなwちゃ,0.097459,0.101477,0.032803,0.033733,0.101526,-0.02096,-0.057514
2202,34,jp,その理屈は一見正しいように見えるけど、実態は違うんだよな。「カトリック系の慈善団体」とか言ってるけど、その運営資金のほとんどは政府、つまり俺らの税金から出てるん,0.120796,0.115408,0.06192,0.069932,0.100963,-0.015668,-0.017926
2203,0,jp,壺市クーデターっぽいけど 東京高裁が年内に出す予定の統一教会解散命令 これ出されると困るから🏺カルト信者が暴走し中国と戦争まで持っていき日本壊しますよ？ という,0.064651,0.098662,0.007752,0.01625,0.078602,-0.055705,-0.064495
2204,0,jp,それと、統一教会が日本人女性を大勢拉致し、花嫁衣裳にさせて自称慰安婦に土下座させ、嫁がせた先の農村では性犯罪だらけと言われている環境で、いまだに大勢が行方不明だ,0.069376,0.082078,0.047124,0.03897,0.069131,-0.059118,-0.039085
2205,2,jp,「神が定めた人間の本質的な二元性」ね。要はカトリックの男女差別を正当化するためのご都合主義だろ、それ。,0.062958,0.074364,0.024905,0.028058,0.065327,-0.000112,-0.027197
